"id","train","target","tof","r","fitem","ford","m","f1","f3","f5","f6","f7","f8","f9","f10","f12","f14","f17","f19","f20","f21","f22","f23","f26","f27","f30","f31","f35","f36","f37","f38","f39","f40","f41","f44","f50","f99","m1","m3","m5","m6","m7","m8","m9","m10","m12","m14","m17","m19","m20","m21","m22","m23","m26","m27","m30","m31","m35","m36","m37","m38","m39","m40","m41","m44","m50","m99"
13609750,0,0,2.68309377138946,1.13894592744695,6,2,68.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.35
13609882,0,0,2.68035592060233,1.13347022587269,10,4,57.25,1,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.95,6.95,0,6.95,0,0,0,0,0,7.95,0,27.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13610287,1,0,2.68035592060233,1.64544832306639,7,5,103.7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.8,0,0,0,0,0,29.95,0,0,0,0,0,0,9.95,0,0,0,0,0,0,0
13610538,1,0,2.45037645448323,0.845995893223819,7,3,67.6,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.8,0,0,0,0,0,0,16.9,0,0,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13610554,0,0,2.68035592060233,0.0054757015742642,302,29,3344.17,3,1,8,5,7,44,2,2,20,3,1,56,34,1,0,8,0,4,0,38,23,3,6,0,0,6,3,19,0,5,11.45,9.95,48.25,53.75,50.75,615.3,24.9,22.8,287.99,7.95,100,699.5,332.13,2.95,0,70.1,0,24.85,0,398.05,179.55,20.85,50.7,0,0,50.7,35.85,199.25,0,46.6
13612840,0,0,2.66666666666667,2.66666666666667,2,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0
13613499,0,0,2.66392881587953,0.525667351129363,11,6,45.73,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,31.83,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95,0,0,0,0,0,6.95
13614401,0,0,2.65023956194387,2.60917180013689,2,2,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,0,0
13614410,1,0,2.09719370294319,0.20807665982204,19,3,144.29,0,0,0,1,0,1,0,0,1,0,0,5,2,1,0,0,0,0,0,1,2,0,1,0,0,2,0,0,0,2,0,0,0,8.95,0,4.3,0,0,9.95,0,0,39.7,15.9,5,0,0,0,0,0,12.8,19.9,0,2.95,0,0,13.9,0,0,0,10.94
13614657,1,0,2.65023956194387,1.85626283367556,2,2,33.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,20.4,0,0
13615491,1,0,2.64750171115674,2.64750171115674,2,1,49.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13616935,0,0,2.64476386036961,0.731006160164271,37,7,442.15,0,0,0,0,1,2,0,0,0,5,0,4,10,0,1,0,0,4,0,0,5,0,0,0,0,1,1,0,0,3,0,0,0,0,10.5,17.45,0,0,0,79.8,0,52.9,97.25,0,14.95,0,0,18.85,0,0,104.75,0,0,0,0,12.9,4.95,0,0,27.85
13618245,0,0,1.85626283367556,0.027378507871321,175,39,1072.88,7,0,7,0,0,5,0,3,3,38,0,12,7,1,0,13,0,0,1,21,12,2,9,1,0,2,3,8,14,6,23.75,0,21.79,0,0,20.8,0,12.85,7.5,203.27,0,69.6,30.73,9.95,0,112.3,0,0,24.95,118.35,40.13,5,24.3,7.95,0,8.95,15.85,36.75,147.28,130.83
13619470,0,0,0.210814510609172,0.210814510609172,2,1,36.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.95,0,0,0,0,0,0,0,19.95,0,0,0,0,0,0,0,0,0,0
13620320,0,0,2.64476386036961,0.717316906228611,38,4,233.1,1,0,0,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0,0,1,15,5,1,0,0,0,1,0,1,2,6.95,0,0,0,0,0,0,0,0,40.35,0,5,7.95,2.95,0,0,0,0,0,7.95,104.65,28.45,8.9,0,0,0,5,0,5,9.95
13628402,0,0,0.810403832991102,0.810403832991102,2,1,17.85,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,0,0,0,0,0,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13628925,0,0,2.64202600958248,0.810403832991102,14,5,140.4,1,1,1,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,0,7.95,14.95,5,0,0,29.9,0,0,0,0,0,15.9,0,0,0,0,0,0,0,0,16.85,1.95,17.95,0,0,0,0,29.95,0,0
13629336,0,0,2.59548254620123,0.268309377138946,11,5,131.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,26.75,5,0,0,0,0,0,0,0,0,0,0,0,54.75,40.45
13631209,0,0,2.63381245722108,0.698151950718686,18,3,170.74,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,7,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,35.7,0,0,0,0,0,12.95,5.9,0,0,0,51.55,0,24.8,0,0,0,0,3.99,0,35.85
13631225,0,0,2.48049281314168,2.48049281314168,1,1,29.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.95
13631268,0,0,2.63381245722108,2.17385352498289,12,3,106.05,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,3.95,0,9.95,0,0,0,0,0,0,0,0,0,14.85,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,7.8,50
13631594,0,0,2.63107460643395,2.34360027378508,3,2,21.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
13631721,1,0,1.98220396988364,1.98220396988364,2,1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,21,0,0,0,0,0,0,0,0,0
13632183,0,0,2.62286105407255,2.62286105407255,2,1,75.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7,0,0
13632914,1,0,2.61464750171116,0.698151950718686,11,3,164.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,0,0,0,0,0,0,0,19.9,130.29
13633562,0,0,2.61464750171116,2.61464750171116,4,1,56.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.9
13633570,0,0,2.61464750171116,2.61464750171116,6,1,95.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9,18.9,0,0,0,0,0,0,0,0,56.9
13633660,0,0,2.61464750171116,0.054757015742642,20,8,239.3,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,5,4,6.95,0,0,15,0,0,0,9.9,29.95,0,0,39.85,0,0,0,0,0,12.95,0,24.85,0,0,0,0,0,0,0,6.5,55.55,37.8
13634291,1,0,2.61190965092402,2.61190965092402,1,1,75.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7,0,0
13634593,1,0,2.61190965092402,1.77138945927447,10,2,136.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.15
13634852,1,0,2.61190965092402,0.380561259411362,10,5,231.35,1,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,24.9,25,0,49.95,0,6.95,0,0,0,0,0,64.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.85,0
13634887,0,0,2.44216290212183,1.02395619438741,10,3,101.1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.8,37.4,0,0,0,0,0,0,9.9,0,0,10,0,0,0,0,0,0,0
13635026,0,0,2.60917180013689,2.60917180013689,3,1,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9
13635077,1,0,2.60917180013689,0.16974674880219,4,2,30.4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
13635387,1,0,2.60917180013689,1.20739219712526,9,3,124.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.75,0,0,0,0,0,0,0,0,76
13635395,1,0,2.60917180013689,2.60917180013689,2,1,25.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.95,0,0,0,0,0,0,0,0,0
13635573,1,0,2.60917180013689,0.563997262149213,7,4,62.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.2
13635611,1,0,2.60917180013689,2.60917180013689,3,1,72.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,51.9,0,0,0
13636090,0,0,2.60643394934976,2.40109514031485,10,3,75.65,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.9,0,0,0,0,0,0,29.85,12,0,0,0,0,0,0,17.9,0,0
13636421,0,0,2.60369609856263,2.48049281314168,6,2,57.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.25
13636677,0,0,2.60369609856263,2.60369609856263,4,1,27.4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,14.9,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13636707,0,0,2.59548254620123,0.793976728268309,14,4,185.74,0,1,0,0,7,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,90,0,0,0,0,15.85,0,59.94,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13637096,1,0,2.59548254620123,0.219028062970568,47,11,484.25,0,0,0,0,2,2,0,1,0,9,0,2,6,0,0,0,0,0,0,0,7,0,8,0,0,0,1,1,1,7,0,0,0,0,9.95,30.95,0,7.95,0,99.35,0,16.95,54.25,0,0,0,0,0,0,0,65.55,0,54.75,0,0,0,2.5,7.95,24.9,109.2
13637517,0,0,2.5927446954141,0.947296372347707,18,6,242.5,3,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,7,17.85,0,0,0,0,0,0,0,0,0,0,0,42.35,0,0,0,0,0,0,28.9,0,0,0,0,0,0,0,75.7,0,77.7
13637541,0,0,2.5927446954141,1.2703627652293,11,3,117.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,5,0,34.85,72.15
13637576,1,0,2.5927446954141,2.5927446954141,3,1,29.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.95
13637819,0,0,2.5927446954141,2.24229979466119,4,2,30.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13638211,1,0,2.59000684462697,0.4435318275154,4,3,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,19.9
13638270,0,0,2.58726899383984,0.0602327173169062,17,3,165.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,0,8,0,0,8.8,0,0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,0,0,38.75,5.95,24.8,0,0,4.95,0,0,0,71.9
13638556,0,0,2.5845311430527,2.09719370294319,6,3,43.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,24.8,0,0,0,0,8.95,0,0
13639269,1,0,2.57631759069131,0.276522929500342,8,4,124.49,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,24.95,0,0,0,0,0,19.89,0,0,0,0,0,0,0,0,0,0,3.95,0,0,0,0,0,0,75.7,0,0
13639668,0,0,2.57631759069131,1.80150581793292,2,2,95.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7,0,0
13639935,1,0,2.57357973990418,2.57357973990418,3,1,16.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.55
13640151,1,0,2.57357973990418,0.944558521560575,6,5,324.75,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,107.95,0,0,0,0,199.9,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13640500,0,0,2.56810403832991,2.56810403832991,6,1,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.4
13640690,1,0,2.56810403832991,2.56810403832991,3,1,26.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62,0,0,0,0,0,0,20.06
13641336,0,0,2.55715263518138,1.1088295687885,13,4,127.75,1,0,0,0,0,0,0,2,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,31.4,6.95,14.85,0,39.85,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,26.9
13641816,0,0,2.55715263518138,0.0355920602327173,17,5,123.79,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,1,1,0,2,0,0,0,1,0,16.95,0,0,0,31.65,0,0,0,0,0,9.95,0,0,0,0,5,0,0,19.45,4.95,0,1.95,9.95,0,23.94,0,0,0,0
13642545,0,0,2.55167693360712,0.142368240930869,133,13,1508.03,8,2,2,1,1,7,0,0,21,9,2,23,1,0,0,2,0,0,0,17,0,0,2,0,0,3,7,2,3,20,57.2,14.9,17.45,3.95,5,87.45,0,0,349.99,52.73,135.79,313.79,4.99,0,0,9.9,0,0,0,157.95,0,0,11,0,0,27.7,53.29,19.94,31.85,153.16
13642600,0,0,2.54620123203285,0.114989733059548,8,3,77.79,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,16.95,6.95,0,0,0,0,0,0,0,0,0,7.95,0,0,19.99,0,0,0,15.95,0,0,0,0,10,0,0
13643908,1,0,2.53524982888433,0.112251882272416,7,3,76.29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,4.99,0,0,0,0,0,56.85,0,0,0,0,1.5,0,0,0,0,0,0,7.95
13644181,1,0,2.53251197809719,2.53251197809719,1,1,24.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13644190,1,0,1.56878850102669,0.85968514715948,12,3,142.34,1,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,23.85,0,0,0,0,4.95,0,0,0,35.79,49.95,0,0,0,0,0,0,0,0,9.9,0,9.95,0,0,0,7.95,0,0,0,0
13644505,0,0,2.52977412731006,2.52977412731006,2,1,24.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9
13644700,1,0,2.52703627652293,1.62628336755647,12,5,225.29,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4.99,220.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13645692,0,0,2.51334702258727,2.51334702258727,2,1,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.95
13647040,1,0,1.97946611909651,1.97946611909651,1,1,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.95
13647415,0,0,2.49691991786448,2.37371663244353,7,2,57.35,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.5,24.9,0,0,0,0,0,0,0,0,5.95,0,0,0,0,0,0,0,0
13647784,0,0,2.32169746748802,1.97946611909651,3,2,22.9,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13647865,0,0,2.25872689938398,0.334017796030116,2,2,35.55,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0,0,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13648357,1,0,2.48870636550308,0.668035592060233,17,6,129.77,0,0,0,0,0,0,0,0,0,11,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.97,0,4.95,38.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13648373,0,0,2.48870636550308,2.48870636550308,3,1,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9,18.9,0,0,0,0,0,0,0,0,0
13649078,0,0,2.47501711156742,2.36550308008214,4,2,45.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,40.45
13649230,1,0,2.47501711156742,2.28884325804244,9,3,127.15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62.85,0,0,0,0,0,0,0,64.3,0,0,0,0,0,0,0,0,0,0
13649930,0,0,2.46132785763176,2.46132785763176,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13649981,0,0,1.32785763175907,0.657084188911704,5,3,39.8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12.95,0,0,0,0,0,0,0,0,0,0,7.95,0,9.95,3.95,0,0,0,0,0,0,0
13650041,0,0,2.46954140999316,0.826830937713895,4,3,65.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,29.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.95,0,0,0,0,0,0,0,0,9.95
13650602,1,0,2.45859000684463,2.45859000684463,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13651366,1,0,2.4558521560575,0.941820670773443,8,2,72.23,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12.94,0,9.49,0,0,0,0,0,0,0,0,22.85,0,0,0,0,0,0,0,22,4.95
13651773,0,8.95,1.51403148528405,0.177960301163587,18,6,130.39,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,0,0,0,2,1,0,5,5.95,0,0,0,0,0,0,0,0,0,0,0,67.85,0,0,0,0,0,0,0,11.4,0,5.95,0,0,0,10.9,2.95,0,25.39
13651803,0,0,2.45037645448323,2.45037645448323,3,1,32.54,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13653172,0,0,2.43121149897331,2.362765229295,5,3,80.79,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,14,0,0,0,0,0,49.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0
13653954,0,0,2.41752224503765,2.41752224503765,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13654004,0,0,2.42026009582478,2.42026009582478,2,1,49.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.95,0,0,0,0,0,0,0
13654098,1,0,0.692676249144422,0.692676249144422,4,1,57.25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95,0,0,0,7.5
13654268,0,0,0.947296372347707,0.947296372347707,5,1,114.83,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.94,0,99.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
